      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       2.575        0.628        0.000        0.000  3  0.8846790E+00 -0.4852136E+02  0.5859590E+00 -0.6628039E+00
       2.575        0.691        0.000        0.000  3  0.7083198E+00 -0.3825878E+02  0.5561883E+00 -0.4386017E+00
       2.575        0.754        0.000        0.000  3  0.5577913E+00 -0.2743700E+02  0.4950498E+00 -0.2570152E+00
       2.575        0.816        0.000        0.000  3  0.5204650E+00 -0.4558379E+01  0.5188187E+00 -0.4136386E-01
       2.575        0.879        0.000        0.000  3  0.5392463E+00  0.2387358E+02  0.4931087E+00  0.2182438E+00
       2.575        0.942        0.000        0.000  3  0.6242270E+00  0.3682912E+02  0.4996480E+00  0.3741807E+00
       2.575        1.005        0.000        0.000  3  0.6886703E+00  0.4119881E+02  0.5181752E+00  0.4536091E+00
       2.575        1.068        0.000        0.000  3  0.6470513E+00  0.4036240E+02  0.4930295E+00  0.4190434E+00
       2.575        1.130        0.000        0.000  3  0.5739542E+00  0.5993908E+02  0.2875054E+00  0.4967535E+00
       2.575        1.193        0.000        0.000  3  0.6028559E+00  0.1110937E+03 -0.2169645E+00  0.5624604E+00
       2.575        1.256        0.000        0.000  3  0.9378880E+00  0.1323837E+03 -0.6322234E+00  0.6927680E+00
       2.575        1.319        0.000        0.000  3  0.1095850E+01  0.1372120E+03 -0.8042139E+00  0.7443969E+00
       2.575        1.382        0.000        0.000  3  0.9977193E+00  0.1412232E+03 -0.7778137E+00  0.6248597E+00
       2.575        1.444        0.000        0.000  3  0.1001931E+01  0.1566600E+03 -0.9199430E+00  0.3969522E+00
       2.575        1.507        0.000        0.000  3  0.1409243E+01 -0.1499296E+03 -0.1219573E+01 -0.7061214E+00
       2.575        1.570        0.000        0.000  3  0.1321301E+01 -0.1722064E+03 -0.1309097E+01 -0.1791746E+00
       2.575        1.633        0.000        0.000  3  0.1784234E+01  0.1410096E+03 -0.1386799E+01  0.1122621E+01
       2.575        1.696        0.000        0.000  3  0.7126781E+00 -0.1168312E+03 -0.3216775E+00 -0.6359510E+00
       2.575        1.758        0.000        0.000  3  0.9610903E+00 -0.6645145E+02  0.3839804E+00 -0.8810526E+00
       2.575        1.821        0.000        0.000  3  0.1639836E+01 -0.4383765E+02  0.1182822E+01 -0.1135779E+01
       2.575        1.884        0.000        0.000  3  0.1842796E+01 -0.6646833E+01  0.1830410E+01 -0.2133019E+00
       2.575        1.947        0.000        0.000  3  0.1142056E+01 -0.6069860E+01  0.1135653E+01 -0.1207622E+00
       2.575        2.010        0.000        0.000  3  0.3149282E+00  0.6499586E+02  0.1331150E+00  0.2854123E+00
       2.575        2.072        0.000        0.000  3  0.1818021E+01  0.1483493E+03 -0.1547614E+01  0.9539868E+00
       2.575        2.135        0.000        0.000  3  0.7150474E+00  0.1111285E+03 -0.2577469E+00  0.6669778E+00
       2.575        2.198        0.000        0.000  3  0.9272689E+00 -0.1166942E+03 -0.4165563E+00 -0.8284373E+00
       2.575        2.261        0.000        0.000  3  0.1007355E+01 -0.1488154E+03 -0.8617958E+00 -0.5216056E+00
       2.575        2.324        0.000        0.000  3  0.7662343E+00  0.7421134E+02  0.2084845E+00  0.7373257E+00
       2.575        2.386        0.000        0.000  3  0.1490130E+01 -0.6382214E+02  0.6573844E+00 -0.1337286E+01
       2.575        2.449        0.000        0.000  3  0.1640571E+01 -0.3488662E+02  0.1345737E+01 -0.9383317E+00
       2.575        2.512        0.000        0.000  3  0.1871495E+01  0.1078486E+03 -0.5736174E+00  0.1781420E+01
       2.575        2.575        0.000        0.000  3  0.5176615E+01  0.1192415E+03 -0.2528736E+01  0.4516950E+01
       2.638        0.063        0.000        0.000  3  0.2948410E+01 -0.7008483E+02  0.1004312E+01 -0.2772089E+01
       2.638        0.126        0.000        0.000  3  0.3356432E+01 -0.7047543E+02  0.1121757E+01 -0.3163431E+01
       2.638        0.188        0.000        0.000  3  0.5091444E+01 -0.5784445E+02  0.2709766E+01 -0.4310448E+01
       2.638        0.251        0.000        0.000  3  0.5078936E+01 -0.1186844E+03 -0.2437809E+01 -0.4455634E+01
       2.638        0.314        0.000        0.000  3  0.1272131E+01 -0.1173535E+03 -0.5845175E+00 -0.1129893E+01
       2.638        0.377        0.000        0.000  3  0.1701187E+01 -0.8844568E+02  0.4614432E-01 -0.1700561E+01
       2.638        0.440        0.000        0.000  3  0.1855034E+01 -0.7679898E+02  0.4236307E+00 -0.1806014E+01
       2.638        0.502        0.000        0.000  3  0.1874635E+01 -0.6725665E+02  0.7247416E+00 -0.1728875E+01
       2.638        0.565        0.000        0.000  3  0.1738917E+01 -0.5802594E+02  0.9208178E+00 -0.1475103E+01
       2.638        0.628        0.000        0.000  3  0.1484120E+01 -0.4861669E+02  0.9811421E+00 -0.1113541E+01
       2.638        0.691        0.000        0.000  3  0.1157641E+01 -0.3850116E+02  0.9059647E+00 -0.7206666E+00
       2.638        0.754        0.000        0.000  3  0.8917223E+00 -0.2629019E+02  0.7994846E+00 -0.3949596E+00
       2.638        0.816        0.000        0.000  3  0.8419799E+00 -0.4639467E+00  0.8419523E+00 -0.6817772E-02
       2.638        0.879        0.000        0.000  3  0.9093273E+00  0.2840785E+02  0.7998291E+00  0.4326077E+00
       2.638        0.942        0.000        0.000  3  0.1064453E+01  0.3969302E+02  0.8190724E+00  0.6798383E+00
       2.638        1.005        0.000        0.000  3  0.1145683E+01  0.4274971E+02  0.8413051E+00  0.7776865E+00
       2.638        1.068        0.000        0.000  3  0.1032728E+01  0.4071073E+02  0.7828201E+00  0.6735866E+00
       2.638        1.130        0.000        0.000  3  0.8898367E+00  0.6352581E+02  0.3966843E+00  0.7965242E+00
       2.638        1.193        0.000        0.000  3  0.1033987E+01  0.1200959E+03 -0.5184917E+00  0.8945927E+00
       2.638        1.256        0.000        0.000  3  0.1632549E+01  0.1391246E+03 -0.1234427E+01  0.1068366E+01
       2.638        1.319        0.000        0.000  3  0.1831722E+01  0.1421822E+03 -0.1446995E+01  0.1123125E+01
       2.638        1.382        0.000        0.000  3  0.1607950E+01  0.1457678E+03 -0.1329396E+01  0.9045493E+00
       2.638        1.444        0.000        0.000  3  0.1591771E+01  0.1607483E+03 -0.1502758E+01  0.5248373E+00
       2.638        1.507        0.000        0.000  3  0.2352326E+01 -0.1444653E+03 -0.1914237E+01 -0.1367162E+01
       2.638        1.570        0.000        0.000  3  0.2125000E+01 -0.1695046E+03 -0.2089447E+01 -0.3870844E+00
       2.638        1.633        0.000        0.000  3  0.2991522E+01  0.1347885E+03 -0.2107502E+01  0.2123121E+01
       2.638        1.696        0.000        0.000  3  0.1053398E+01 -0.1133336E+03 -0.4172341E+00 -0.9672453E+00
       2.638        1.758        0.000        0.000  3  0.1637166E+01 -0.6210107E+02  0.7660520E+00 -0.1446886E+01
       2.638        1.821        0.000        0.000  3  0.2848099E+01 -0.4327311E+02  0.2073685E+01 -0.1952306E+01
       2.638        1.884        0.000        0.000  3  0.3009125E+01 -0.6124467E+01  0.2991951E+01 -0.3210396E+00
       2.638        1.947        0.000        0.000  3  0.1661408E+01 -0.2415817E+01  0.1659932E+01 -0.7003082E-01
       2.638        2.010        0.000        0.000  3  0.6155167E+00  0.7987073E+02  0.1082507E+00  0.6059229E+00
       2.638        2.072        0.000        0.000  3  0.3259470E+01  0.1438544E+03 -0.2632090E+01  0.1922562E+01
       2.638        2.135        0.000        0.000  3  0.1004517E+01  0.1269414E+03 -0.6037123E+00  0.8028612E+00
       2.638        2.198        0.000        0.000  3  0.1754283E+01 -0.1184617E+03 -0.8360422E+00 -0.1542253E+01
       2.638        2.261        0.000        0.000  3  0.1648178E+01 -0.1564414E+03 -0.1510805E+01 -0.6587540E+00
       2.638        2.324        0.000        0.000  3  0.1075224E+01  0.7993781E+02  0.1878597E+00  0.1058685E+01
       2.638        2.386        0.000        0.000  3  0.2760514E+01 -0.6499320E+02  0.1166940E+01 -0.2501737E+01
       2.638        2.449        0.000        0.000  3  0.2575568E+01 -0.2584726E+02  0.2317906E+01 -0.1122880E+01
       2.638        2.512        0.000        0.000  3  0.3235168E+01  0.1089995E+03 -0.1053241E+01  0.3058921E+01
       2.638        2.575        0.000        0.000  3  0.8526646E+01  0.1217265E+03 -0.4483866E+01  0.7252491E+01
       2.638        2.638        0.000        0.000  3  0.1391587E+02  0.1246623E+03 -0.7914499E+01  0.1144605E+02
       2.700        0.063        0.000        0.000  3  0.4296003E+01 -0.7121561E+02  0.1383346E+01 -0.4067185E+01
       2.700        0.126        0.000        0.000  3  0.4875905E+01 -0.7024022E+02  0.1648433E+01 -0.4588804E+01
       2.700        0.188        0.000        0.000  3  0.7330775E+01 -0.5811020E+02  0.3872755E+01 -0.6224310E+01
       2.700        0.251        0.000        0.000  3  0.7075279E+01 -0.1145818E+03 -0.2943263E+01 -0.6434032E+01
       2.700        0.314        0.000        0.000  3  0.1794629E+01 -0.1132948E+03 -0.7097090E+00 -0.1648334E+01
       2.700        0.377        0.000        0.000  3  0.2468501E+01 -0.8596615E+02  0.1736489E+00 -0.2462385E+01
       2.700        0.440        0.000        0.000  3  0.2692930E+01 -0.7525062E+02  0.6855969E+00 -0.2604194E+01
       2.700        0.502        0.000        0.000  3  0.2706664E+01 -0.6637811E+02  0.1084557E+01 -0.2479872E+01
       2.700        0.565        0.000        0.000  3  0.2488950E+01 -0.5767290E+02  0.1330971E+01 -0.2103185E+01
       2.700        0.628        0.000        0.000  3  0.2101973E+01 -0.4865436E+02  0.1388563E+01 -0.1578031E+01
       2.700        0.691        0.000        0.000  3  0.1620148E+01 -0.3863347E+02  0.1265588E+01 -0.1011517E+01
       2.700        0.754        0.000        0.000  3  0.1234574E+01 -0.2584565E+02  0.1111082E+01 -0.5382105E+00
       2.700        0.816        0.000        0.000  3  0.1170872E+01  0.1260860E+01  0.1170588E+01  0.2576431E-01
       2.700        0.879        0.000        0.000  3  0.1284881E+01  0.3025687E+02  0.1109848E+01  0.6474228E+00
       2.700        0.942        0.000        0.000  3  0.1508614E+01  0.4086832E+02  0.1140837E+01  0.9871203E+00
       2.700        1.005        0.000        0.000  3  0.1605637E+01  0.4343560E+02  0.1165930E+01  0.1103938E+01
       2.700        1.068        0.000        0.000  3  0.1420203E+01  0.4089561E+02  0.1073536E+01  0.9297825E+00
       2.700        1.130        0.000        0.000  3  0.1208513E+01  0.6523455E+02  0.5062517E+00  0.1097367E+01
       2.700        1.193        0.000        0.000  3  0.1476244E+01  0.1237578E+03 -0.8203233E+00  0.1227341E+01
       2.700        1.256        0.000        0.000  3  0.2337020E+01  0.1418315E+03 -0.1837358E+01  0.1444221E+01
       2.700        1.319        0.000        0.000  3  0.2574008E+01  0.1443023E+03 -0.2090369E+01  0.1501955E+01
       2.700        1.382        0.000        0.000  3  0.2222955E+01  0.1478117E+03 -0.1881292E+01  0.1184175E+01
       2.700        1.444        0.000        0.000  3  0.2185314E+01  0.1626284E+03 -0.2085638E+01  0.6524653E+00
       2.700        1.507        0.000        0.000  3  0.3304722E+01 -0.1421351E+03 -0.2608947E+01 -0.2028443E+01
       2.700        1.570        0.000        0.000  3  0.2930820E+01 -0.1682852E+03 -0.2869772E+01 -0.5950740E+00
       2.700        1.633        0.000        0.000  3  0.4213728E+01  0.1321569E+03 -0.2828098E+01  0.3123678E+01
       2.700        1.696        0.000        0.000  3  0.1396068E+01 -0.1115474E+03 -0.5127361E+00 -0.1298502E+01
       2.700        1.758        0.000        0.000  3  0.2317090E+01 -0.6029784E+02  0.1148098E+01 -0.2012654E+01
       2.700        1.821        0.000        0.000  3  0.4056387E+01 -0.4304449E+02  0.2964504E+01 -0.2768752E+01
       2.700        1.884        0.000        0.000  3  0.4175509E+01 -0.5893468E+01  0.4153440E+01 -0.4287377E+00
       2.700        1.947        0.000        0.000  3  0.2184234E+01 -0.5065989E+00  0.2184149E+01 -0.1931235E-01
       2.700        2.010        0.000        0.000  3  0.9301708E+00  0.8485954E+02  0.8334104E-01  0.9264297E+00
       2.700        2.072        0.000        0.000  3  0.4708671E+01  0.1421208E+03 -0.3716588E+01  0.2891117E+01
       2.700        2.135        0.000        0.000  3  0.1335315E+01  0.1353324E+03 -0.9496726E+00  0.9387162E+00
       2.700        2.198        0.000        0.000  3  0.2581869E+01 -0.1190963E+03 -0.1255508E+01 -0.2256047E+01
       2.700        2.261        0.000        0.000  3  0.2301769E+01 -0.1597710E+03 -0.2159791E+01 -0.7958906E+00
       2.700        2.324        0.000        0.000  3  0.1390163E+01  0.8309100E+02  0.1672265E+00  0.1380068E+01
       2.700        2.386        0.000        0.000  3  0.4031303E+01 -0.6542606E+02  0.1676486E+01 -0.3666169E+01
       2.700        2.449        0.000        0.000  3  0.3540317E+01 -0.2167222E+02  0.3290058E+01 -0.1307425E+01
       2.700        2.512        0.000        0.000  3  0.4599368E+01  0.1094679E+03 -0.1532872E+01  0.4336414E+01
       2.700        2.575        0.000        0.000  3  0.1188365E+02  0.1228087E+03 -0.6438994E+01  0.9988016E+01
       2.700        2.638        0.000        0.000  3  0.1932120E+02  0.1259576E+03 -0.1134513E+02  0.1563959E+02
       2.700        2.700        0.000        0.000  3  0.2678465E+02  0.1273539E+03 -0.1625124E+02  0.2129119E+02
       2.763        0.063        0.000        0.000  3  0.5534113E+01 -0.7419521E+02  0.1507275E+01 -0.5324897E+01
       2.763        0.126        0.000        0.000  3  0.6397973E+01 -0.7072175E+02  0.2112330E+01 -0.6039215E+01
       2.763        0.188        0.000        0.000  3  0.9634884E+01 -0.5833484E+02  0.5057872E+01 -0.8200543E+01
       2.763        0.251        0.000        0.000  3  0.9181595E+01 -0.1123113E+03 -0.3485694E+01 -0.8494211E+01
       2.763        0.314        0.000        0.000  3  0.2340887E+01 -0.1111659E+03 -0.8452248E+00 -0.2182967E+01
       2.763        0.377        0.000        0.000  3  0.3264477E+01 -0.8466561E+02  0.3034924E+00 -0.3250339E+01
       2.763        0.440        0.000        0.000  3  0.3559597E+01 -0.7443011E+02  0.9554444E+00 -0.3428973E+01
       2.763        0.502        0.000        0.000  3  0.3565563E+01 -0.6590228E+02  0.1455798E+01 -0.3254826E+01
       2.763        0.565        0.000        0.000  3  0.3262144E+01 -0.5747359E+02  0.1754017E+01 -0.2750457E+01
       2.763        0.628        0.000        0.000  3  0.2738235E+01 -0.4867271E+02  0.1808220E+01 -0.2056277E+01
       2.763        0.691        0.000        0.000  3  0.2095834E+01 -0.3872597E+02  0.1635059E+01 -0.1311146E+01
       2.763        0.754        0.000        0.000  3  0.1586222E+01 -0.2565537E+02  0.1429843E+01 -0.6867659E+00
       2.763        0.816        0.000        0.000  3  0.1505783E+01  0.2145857E+01  0.1504727E+01  0.5638181E-01
       2.763        0.879        0.000        0.000  3  0.1664223E+01  0.3122330E+02  0.1423166E+01  0.8626912E+00
       2.763        0.942        0.000        0.000  3  0.1955951E+01  0.4149902E+02  0.1464943E+01  0.1296027E+01
       2.763        1.005        0.000        0.000  3  0.2068304E+01  0.4383069E+02  0.1492053E+01  0.1432362E+01
       2.763        1.068        0.000        0.000  3  0.1809470E+01  0.4102162E+02  0.1365176E+01  0.1187634E+01
       2.763        1.130        0.000        0.000  3  0.1528953E+01  0.6623253E+02  0.6162074E+00  0.1399280E+01
       2.763        1.193        0.000        0.000  3  0.1922430E+01  0.1257237E+03 -0.1122463E+01  0.1560710E+01
       2.763        1.256        0.000        0.000  3  0.3045027E+01  0.1432871E+03 -0.2441020E+01  0.1820333E+01
       2.763        1.319        0.000        0.000  3  0.3318785E+01  0.1454768E+03 -0.2734337E+01  0.1880887E+01
       2.763        1.382        0.000        0.000  3  0.2839806E+01  0.1489735E+03 -0.2433512E+01  0.1463733E+01
       2.763        1.444        0.000        0.000  3  0.2780205E+01  0.1637101E+03 -0.2668593E+01  0.7798387E+00
       2.763        1.507        0.000        0.000  3  0.4260332E+01 -0.1408465E+03 -0.3303706E+01 -0.2689973E+01
       2.763        1.570        0.000        0.000  3  0.3737396E+01 -0.1675906E+03 -0.3650080E+01 -0.8031467E+00
       2.763        1.633        0.000        0.000  3  0.5440800E+01  0.1307091E+03 -0.3548590E+01  0.4124295E+01
       2.763        1.696        0.000        0.000  3  0.1739515E+01 -0.1104649E+03 -0.6081920E+00 -0.1629728E+01
       2.763        1.758        0.000        0.000  3  0.2998206E+01 -0.5931323E+02  0.1530118E+01 -0.2578368E+01
       2.763        1.821        0.000        0.000  3  0.5264623E+01 -0.4292047E+02  0.3855282E+01 -0.3585116E+01
       2.763        1.884        0.000        0.000  3  0.5341875E+01 -0.5762974E+01  0.5314876E+01 -0.5363956E+00
